#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
193547	855782	855786	35871	35875	YNR046W	YNR050C	TRM112	LYS9	S000079653	LYS13|saccharopine dehydrogenase (NADP+, L-glutamate-forming)|L000000969	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P53738	-	NP_014444	P38999	-	NP_014448	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193548	855782	851718	35871	32194	YNR046W	YDR140W	TRM112	MTQ2	S000079653	-	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P53738	-	NP_014444	Q03920	-	NP_010424	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193549	855782	853996	35871	34251	YNR046W	YOL124C	TRM112	TRM11	S000079653	S000029604|S000028498	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P53738	-	NP_014444	Q12463	-	NP_014517	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193550	855786	853418	35875	33726	YNR050C	YJL034W	LYS9	KAR2	LYS13|saccharopine dehydrogenase (NADP+, L-glutamate-forming)|L000000969	GRP78|Hsp70 family ATPase KAR2|BIP|L000000887	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38999	-	NP_014448	P16474	-	NP_012500	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193551	853996	855782	34251	35871	YOL124C	YNR046W	TRM11	TRM112	S000029604|S000028498	S000079653	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12463	-	NP_014517	P53738	-	NP_014444	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193552	851810	853610	32276	33901	YDR224C	YJR145C	HTB1	RPS4A	SPT12|histone H2B|L000000829	ribosomal 40S subunit protein S4A|S4e|rp5|YS6|S7A|S4A|L000001751	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P02293	-	NP_010510	P0CX36|P0CX35	-	NP_012679	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193553	856418	852772	36454	33144	YHR023W	YGL106W	MYO1	MLC1	myosin 1|L000001222	L000004170	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P08964	-	NP_011888	P53141	-	NP_011409	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193554	856418	854504	36454	34711	YHR023W	YOR326W	MYO1	MYO2	myosin 1|L000001222	CDC66|myosin 2|L000001223	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P08964	-	NP_011888	P19524	-	NP_014971	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193555	854740	854504	34922	34711	YIL070C	YOR326W	MAM33	MYO2	-	CDC66|myosin 2|L000001223	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P40513	-	NP_012194	P19524	-	NP_014971	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193556	854200	854504	34437	34711	YOR035C	YOR326W	SHE4	MYO2	DIM1|L000004572	CDC66|myosin 2|L000001223	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P51534	-	NP_014678	P19524	-	NP_014971	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193557	854504	852406	34711	32813	YOR326W	YBR109C	MYO2	CMD1	CDC66|myosin 2|L000001223	calmodulin|CaM|L000000365	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P19524	-	NP_014971	P06787	-	NP_009667	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193558	854504	854740	34711	34922	YOR326W	YIL070C	MYO2	MAM33	CDC66|myosin 2|L000001223	-	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P19524	-	NP_014971	P40513	-	NP_012194	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193559	854504	852772	34711	33144	YOR326W	YGL106W	MYO2	MLC1	CDC66|myosin 2|L000001223	L000004170	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P19524	-	NP_014971	P53141	-	NP_011409	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193560	854504	853596	34711	33887	YOR326W	YJR132W	MYO2	NMD5	CDC66|myosin 2|L000001223	KAP119|L000002939	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P19524	-	NP_014971	P46970	-	NP_012666	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193561	854504	854200	34711	34437	YOR326W	YOR035C	MYO2	SHE4	CDC66|myosin 2|L000001223	DIM1|L000004572	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P19524	-	NP_014971	P51534	-	NP_014678	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193562	851632	856401	32115	36437	YDR060W	YHR010W	MAK21	RPL27A	NOC1|L000000993	RPL27|ribosomal 60S subunit protein L27A|L27e|L27A|L000002708	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12176	-	NP_010345	P0C2H6	-	NP_011874	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193563	855664	851632	35762	32115	YNL061W	YDR060W	NOP2	MAK21	YNA1|L000002535	NOC1|L000000993	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P40991	-	NP_014338	Q12176	-	NP_010345	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193564	855664	856401	35762	36437	YNL061W	YHR010W	NOP2	RPL27A	YNA1|L000002535	RPL27|ribosomal 60S subunit protein L27A|L27e|L27A|L000002708	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P40991	-	NP_014338	P0C2H6	-	NP_011874	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193565	855664	855826	35762	35913	YNL061W	YPL249C-A	NOP2	RPL36B	YNA1|L000002535	ribosomal 60S subunit protein L36B|L36e|YL39|L39|L36B|L000004515	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P40991	-	NP_014338	O14455	-	NP_015074	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193566	856063	856401	36136	36437	YPL043W	YHR010W	NOP4	RPL27A	NOP77|L000001262|L000001263	RPL27|ribosomal 60S subunit protein L27A|L27e|L27A|L000002708	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P37838	-	NP_015282	P0C2H6	-	NP_011874	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193567	851074	852394	31621	32803	YLR360W	YBR097W	VPS38	VPS15	VPL17|L000003511	GRD8|VAC4|VPL19|VPS40|VPT15|ubiquitin-binding serine/threonine protein kinase VPS15|L000002470|L000002924|S000029641|L000002480	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05919	-	NP_013464	P22219	-	NP_009655	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193568	851074	855983	31621	36061	YLR360W	YPL120W	VPS38	VPS30	VPL17|L000003511	APG6|ATG6|VPT30|L000003545	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05919	-	NP_013464	Q02948	-	NP_015205	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193569	851074	850941	31621	31507	YLR360W	YLR240W	VPS38	VPS34	VPL17|L000003511	END12|PEP15|STT8|VPL7|VPS7|VPT29|phosphatidylinositol 3-kinase VPS34|L000002476	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q05919	-	NP_013464	P22543	-	NP_013341	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193570	855983	852394	36061	32803	YPL120W	YBR097W	VPS30	VPS15	APG6|ATG6|VPT30|L000003545	GRD8|VAC4|VPL19|VPS40|VPT15|ubiquitin-binding serine/threonine protein kinase VPS15|L000002470|L000002924|S000029641|L000002480	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q02948	-	NP_015205	P22219	-	NP_009655	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193571	855983	850941	36061	31507	YPL120W	YLR240W	VPS30	VPS34	APG6|ATG6|VPT30|L000003545	END12|PEP15|STT8|VPL7|VPS7|VPT29|phosphatidylinositol 3-kinase VPS34|L000002476	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q02948	-	NP_015205	P22543	-	NP_013341	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193572	855983	851074	36061	31621	YPL120W	YLR360W	VPS30	VPS38	APG6|ATG6|VPT30|L000003545	VPL17|L000003511	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q02948	-	NP_015205	Q05919	-	NP_013464	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193573	851640	852094	32123	32535	YDR068W	YDR483W	DOS2	KRE2	L000000518	MNT1|alpha-1,2-mannosyltransferase KRE2|L000000913	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P54858	-	NP_010353	P27809	-	NP_010771	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193574	852382	853503	32792	33797	YBR086C	YJR045C	IST2	SSC1	-	ENS1|Hsp70 family ATPase SSC1|mtHSP70|L000000561	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P38250	-	NP_009643	P0CS90	-	NP_012579	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193575	851446	853503	31950	33797	YDL112W	YJR045C	TRM3	SSC1	L000004920	ENS1|Hsp70 family ATPase SSC1|mtHSP70|L000000561	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q07527	-	NP_010171	P0CS90	-	NP_012579	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193576	853169	853503	33505	33797	YGR254W	YJR045C	ENO1	SSC1	HSP48|phosphopyruvate hydratase ENO1|L000000559	ENS1|Hsp70 family ATPase SSC1|mtHSP70|L000000561	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P00924	-	NP_011770	P0CS90	-	NP_012579	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193577	856584	853503	36612	33797	YHR179W	YJR045C	OYE2	SSC1	L000001325	ENS1|Hsp70 family ATPase SSC1|mtHSP70|L000000561	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q03558	-	NP_012049	P0CS90	-	NP_012579	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193578	850900	853503	31471	33797	YLR203C	YJR045C	MSS51	SSC1	L000001205	ENS1|Hsp70 family ATPase SSC1|mtHSP70|L000000561	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32335	-	NP_013304	P0CS90	-	NP_012579	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193579	852373	852059	32783	32503	YBR081C	YDR448W	SPT7	ADA2	GIT2|SAGA histone acetyltransferase complex subunit SPT7|L000002033	SWI8|chromatin-binding transcription regulator ADA2|L000000029	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35177	-	NP_009637	Q02336	-	NP_010736	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193580	852373	853167	32783	33503	YBR081C	YGR252W	SPT7	GCN5	GIT2|SAGA histone acetyltransferase complex subunit SPT7|L000002033	AAS104|ADA4|SWI9|histone acetyltransferase GCN5|KAT2|L000000684	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35177	-	NP_009637	Q03330	-	NP_011768	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193581	852373	855821	32783	35909	YBR081C	YPL254W	SPT7	HFI1	GIT2|SAGA histone acetyltransferase complex subunit SPT7|L000002033	ADA1|GAN1|SRM12|SUP110|L000003094	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35177	-	NP_009637	Q12060	-	NP_015069	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193582	852373	851756	32783	32229	YBR081C	YDR176W	SPT7	NGG1	GIT2|SAGA histone acetyltransferase complex subunit SPT7|L000002033	ADA3|SWI7|histone acetyltransferase NGG1|L000001241	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35177	-	NP_009637	P32494	-	NP_010461	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193583	852373	850347	32783	30971	YBR081C	YCL010C	SPT7	SGF29	GIT2|SAGA histone acetyltransferase complex subunit SPT7|L000002033	-	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35177	-	NP_009637	P25554	-	NP_009917	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193584	852373	852814	32783	33181	YBR081C	YGL066W	SPT7	SGF73	GIT2|SAGA histone acetyltransferase complex subunit SPT7|L000002033	SCA7	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35177	-	NP_009637	P53165	-	NP_011449	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193585	852373	854017	32783	34269	YBR081C	YOL148C	SPT7	SPT20	GIT2|SAGA histone acetyltransferase complex subunit SPT7|L000002033	ADA5|L000002593	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35177	-	NP_009637	P50875	-	NP_014493	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193586	852373	850744	32783	31330	YBR081C	YLR055C	SPT7	SPT8	GIT2|SAGA histone acetyltransferase complex subunit SPT7|L000002033	SAGA complex subunit SPT8|L000002034	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35177	-	NP_009637	P38915	-	NP_013156	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193587	852373	855263	32783	35401	YBR081C	YMR223W	SPT7	UBP8	GIT2|SAGA histone acetyltransferase complex subunit SPT7|L000002033	ubiquitin-specific protease UBP8|L000004587	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35177	-	NP_009637	P50102	-	NP_013950	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193588	852373	855005	32783	35163	YBR081C	YML007W	SPT7	YAP1	GIT2|SAGA histone acetyltransferase complex subunit SPT7|L000002033	PAR1|SNQ3|DNA-binding transcription factor YAP1|L000001364	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P35177	-	NP_009637	P19880	-	NP_013707	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193589	852555	852059	32948	32503	YBR253W	YDR448W	SRB6	ADA2	MED22|L000002053	SWI8|chromatin-binding transcription regulator ADA2|L000000029	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	Q02336	-	NP_010736	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193590	852555	855744	32948	35835	YBR253W	YNR010W	SRB6	CSE2	MED22|L000002053	MED9|L000000426	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P33308	-	NP_014407	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193591	852555	854106	32948	34353	YBR253W	YOL051W	SRB6	GAL11	MED22|L000002053	ABE1|MED15|RAR3|SDS4|SPT13|L000000664	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P19659	-	NP_014591	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193592	852555	853167	32948	33503	YBR253W	YGR252W	SRB6	GCN5	MED22|L000002053	AAS104|ADA4|SWI9|histone acetyltransferase GCN5|KAT2|L000000684	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	Q03330	-	NP_011768	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193593	852555	856183	32948	36242	YBR253W	YPR070W	SRB6	MED1	MED22|L000002053	-	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	Q12321	-	NP_015395	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193594	852555	855139	32948	35288	YBR253W	YMR112C	SRB6	MED11	MED22|L000002053	L000004634	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	Q99278	-	NP_013830	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193595	852555	854345	32948	34568	YBR253W	YOR174W	SRB6	MED4	MED22|L000002053	L000003915	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	Q12343	-	NP_014817	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193596	852555	856455	32948	36490	YBR253W	YHR058C	SRB6	MED6	MED22|L000002053	L000003569	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P38782	-	NP_011925	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193597	852555	853985	32948	34241	YBR253W	YOL135C	SRB6	MED7	MED22|L000002053	L000003916	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	Q08278	-	NP_014506	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193598	852555	852492	32948	32890	YBR253W	YBR193C	SRB6	MED8	MED22|L000002053	L000003917	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P38304	-	NP_009752	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193599	852555	853970	32948	34226	YBR253W	YKR095W	SRB6	MLP1	MED22|L000002053	MPL1|L000001141|L000001122	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	Q02455	-	NP_013021	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193600	852555	852726	32948	33102	YBR253W	YGL151W	SRB6	NUT1	MED22|L000002053	MED5|SSX4|L000003073|S000029517|L000002100	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P53114	-	NP_011364	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193601	852555	856297	32948	36341	YBR253W	YPR168W	SRB6	NUT2	MED22|L000002053	MED10|L000003447|L000004593	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	Q06213	-	NP_015494	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193602	852555	852860	32948	33222	YBR253W	YGL025C	SRB6	PGD1	MED22|L000002053	HRS1|MED3|L000000811|L000001408	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P40356	-	NP_011490	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193603	852555	850760	32948	31345	YBR253W	YLR071C	SRB6	RGR1	MED22|L000002053	MED14|L000001629	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P19263	-	NP_013172	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193604	852555	853262	32948	33584	YBR253W	YJL177W	SRB6	RPL17B	MED22|L000002053	ribosomal 60S subunit protein L17B|L22|YL17|L20B|L17B|L000004457	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P46990	-	NP_012358	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193605	852555	852853	32948	33216	YBR253W	YGL030W	SRB6	RPL30	MED22|L000002053	ribosomal 60S subunit protein L30|L30e|rp73|YL38|L32|L30|L000001726	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P14120	-	NP_011485	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193606	852555	856352	32948	36389	YBR253W	YHL033C	SRB6	RPL8A	MED22|L000002053	MAK7|ribosomal 60S subunit protein L8A|L8e|rp6|YL5|L8A|L4A|L000000981|L000001704	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P17076	-	NP_011830	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193607	852555	853248	32948	33572	YBR253W	YJL191W	SRB6	RPS14B	MED22|L000002053	CRY2|ribosomal 40S subunit protein S14B|S11|rp59B|S14B|L000000424	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P39516	-	NP_012344	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193608	852555	852058	32948	32502	YBR253W	YDR447C	SRB6	RPS17B	MED22|L000002053	RP51B|RPL51B|ribosomal 40S subunit protein S17B|S17e|S17B|L000001670|L000001741	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P14127	-	NP_010735	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
193609	852555	855485	32948	35603	YBR253W	YNL236W	SRB6	SIN4	MED22|L000002053	BEL2|GAL22|MED16|RYE1|SDI3|SSF5|SSN4|SSX3|TSF3|L000001888|S000029516|L000002099	Affinity Capture-MS	physical	Gavin AC (2006)	PUBMED:16429126	559292	559292	High Throughput	-	-	-	-	BIOGRID	P32570	-	NP_009812	P32259	-	NP_014163	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
